#
#
# US Geological Survey, Water Resources Data
# retrieved: 2014-11-20 15:56:46 EST	(natwebcaas01)
#
# This file contains USGS Monthly Statistics
#
# Note:The statistics generated are based on approved daily-mean data and may not match those published by the USGS in official publications.
# The user is responsible for assessment and use of statistics from this site.
# For more details on why the statistics may not match, visit http://help.waterdata.usgs.gov/faq/about-statistics.
#
# Data heading explanations.
# agency_cd       -- agency code
# site_no         -- Site identification number
# parameter_cd    -- Parameter code
# station_nm      -- Site name
# loc_web_ds      -- Additional measurement description
#
# Data for the following 1 site(s) are contained in this file
# agency_cd   site_no      parameter_cd   station_nm (loc_web_ds)
# USGS        04109000     00060          GRAND RIVER AT JACKSON, MI
#
# Explanation of Parameter Codes
# parameter_cd	Parameter Name
# 00060         Discharge, cubic feet per second
#
# Data heading explanations.
# year_nu     ... Calendar year for value.
# month_nu    ... Month for value.
# mean_va     ... Mean of daily mean values for this month.
# count_nu    ... Number of values used in the calculation.
#
agency_cd	site_no	parameter_cd	dd_nu	loc_web_ds	year_nu	month_nu	mean_va	count_nu
USGS	04109000	00060	1		1940	7	60.0	31
USGS	04109000	00060	1		1940	8	52.4	31
USGS	04109000	00060	1		1940	9	51.2	30
USGS	04109000	00060	1		1940	10	46.8	31
USGS	04109000	00060	1		1940	11	73.4	30
USGS	04109000	00060	1		1940	12	118.5	31
USGS	04109000	00060	1		1941	1	151.3	31
USGS	04109000	00060	1		1941	2	56.4	28
USGS	04109000	00060	1		1941	3	106.3	31
USGS	04109000	00060	1		1941	4	151.8	30
USGS	04109000	00060	1		1941	5	67.0	31
USGS	04109000	00060	1		1941	6	95.8	30
USGS	04109000	00060	1		1941	7	34.1	31
USGS	04109000	00060	1		1941	8	20.8	31
USGS	04109000	00060	1		1941	9	27.5	30
USGS	04109000	00060	1		1941	10	42.6	31
USGS	04109000	00060	1		1941	11	105.7	30
USGS	04109000	00060	1		1941	12	80.9	31
USGS	04109000	00060	1		1942	1	63.6	31
USGS	04109000	00060	1		1942	2	128.1	28
USGS	04109000	00060	1		1942	3	289.6	31
USGS	04109000	00060	1		1942	4	200.1	30
USGS	04109000	00060	1		1942	5	89.7	31
USGS	04109000	00060	1		1942	6	120.4	30
USGS	04109000	00060	1		1942	7	47.1	31
USGS	04109000	00060	1		1942	8	67.2	31
USGS	04109000	00060	1		1942	9	44.1	30
USGS	04109000	00060	1		1942	10	92.9	31
USGS	04109000	00060	1		1942	11	133.5	30
USGS	04109000	00060	1		1942	12	130.3	31
USGS	04109000	00060	1		1943	1	209.4	31
USGS	04109000	00060	1		1943	2	214.9	28
USGS	04109000	00060	1		1943	3	248.8	31
USGS	04109000	00060	1		1943	4	156.9	30
USGS	04109000	00060	1		1943	5	483.6	31
USGS	04109000	00060	1		1943	6	433.3	30
USGS	04109000	00060	1		1943	7	160.9	31
USGS	04109000	00060	1		1943	8	74.6	31
USGS	04109000	00060	1		1943	9	95.9	30
USGS	04109000	00060	1		1943	10	74.4	31
USGS	04109000	00060	1		1943	11	148.8	30
USGS	04109000	00060	1		1943	12	76.1	31
USGS	04109000	00060	1		1944	1	67.5	31
USGS	04109000	00060	1		1944	2	138.7	29
USGS	04109000	00060	1		1944	3	229.5	31
USGS	04109000	00060	1		1944	4	271.0	30
USGS	04109000	00060	1		1944	5	187.4	31
USGS	04109000	00060	1		1944	6	165.3	30
USGS	04109000	00060	1		1944	7	82.6	31
USGS	04109000	00060	1		1944	8	49.0	31
USGS	04109000	00060	1		1944	9	47.3	30
USGS	04109000	00060	1		1944	10	43.8	31
USGS	04109000	00060	1		1944	11	51.0	30
USGS	04109000	00060	1		1944	12	50.8	31
USGS	04109000	00060	1		1945	1	72.5	31
USGS	04109000	00060	1		1945	2	92.8	28
USGS	04109000	00060	1		1945	3	154.8	31
USGS	04109000	00060	1		1945	4	196.1	30
USGS	04109000	00060	1		1945	5	314.5	31
USGS	04109000	00060	1		1945	6	187.2	30
USGS	04109000	00060	1		1945	7	118.5	31
USGS	04109000	00060	1		1945	8	63.8	31
USGS	04109000	00060	1		1945	9	66.6	30
USGS	04109000	00060	1		1945	10	120.0	31
USGS	04109000	00060	1		1945	11	63.9	30
USGS	04109000	00060	1		1945	12	94.4	31
USGS	04109000	00060	1		1946	1	138.5	31
USGS	04109000	00060	1		1946	2	106.8	28
USGS	04109000	00060	1		1946	3	217.0	31
USGS	04109000	00060	1		1946	4	72.2	30
USGS	04109000	00060	1		1946	5	88.3	31
USGS	04109000	00060	1		1946	6	49.4	30
USGS	04109000	00060	1		1946	7	32.8	31
USGS	04109000	00060	1		1946	8	26.7	31
USGS	04109000	00060	1		1946	9	27.4	30
USGS	04109000	00060	1		1946	10	33.5	31
USGS	04109000	00060	1		1946	11	43.9	30
USGS	04109000	00060	1		1946	12	47.4	31
USGS	04109000	00060	1		1947	1	93.8	31
USGS	04109000	00060	1		1947	2	71.9	28
USGS	04109000	00060	1		1947	3	139.3	31
USGS	04109000	00060	1		1947	4	496.7	30
USGS	04109000	00060	1		1947	5	369.4	31
USGS	04109000	00060	1		1947	6	265.5	30
USGS	04109000	00060	1		1947	7	88.4	31
USGS	04109000	00060	1		1947	8	58.7	31
USGS	04109000	00060	1		1947	9	77.6	30
USGS	04109000	00060	1		1947	10	60.1	31
USGS	04109000	00060	1		1947	11	97.7	30
USGS	04109000	00060	1		1947	12	130.5	31
USGS	04109000	00060	1		1948	1	68.2	31
USGS	04109000	00060	1		1948	2	121.7	29
USGS	04109000	00060	1		1948	3	367.8	31
USGS	04109000	00060	1		1948	4	241.4	30
USGS	04109000	00060	1		1948	5	286.8	31
USGS	04109000	00060	1		1948	6	99.6	30
USGS	04109000	00060	1		1948	7	80.7	31
USGS	04109000	00060	1		1948	8	56.1	31
USGS	04109000	00060	1		1948	9	42.7	30
USGS	04109000	00060	1		1948	10	42.2	31
USGS	04109000	00060	1		1948	11	109.4	30
USGS	04109000	00060	1		1948	12	96.3	31
USGS	04109000	00060	1		1949	1	186.4	31
USGS	04109000	00060	1		1949	2	260.6	28
USGS	04109000	00060	1		1949	3	170.3	31
USGS	04109000	00060	1		1949	4	269.6	30
USGS	04109000	00060	1		1949	5	90.9	31
USGS	04109000	00060	1		1949	6	111.7	30
USGS	04109000	00060	1		1949	7	58.5	31
USGS	04109000	00060	1		1949	8	41.5	31
USGS	04109000	00060	1		1949	9	44.1	30
USGS	04109000	00060	1		1949	10	51.5	31
USGS	04109000	00060	1		1949	11	50.9	30
USGS	04109000	00060	1		1949	12	159.5	31
USGS	04109000	00060	1		1950	1	246.0	31
USGS	04109000	00060	1		1950	2	256.4	28
USGS	04109000	00060	1		1950	3	382.7	31
USGS	04109000	00060	1		1950	4	589.3	30
USGS	04109000	00060	1		1950	5	235.2	31
USGS	04109000	00060	1		1950	6	145.2	30
USGS	04109000	00060	1		1950	7	97.8	31
USGS	04109000	00060	1		1950	8	50.6	31
USGS	04109000	00060	1		1950	9	83.0	30
USGS	04109000	00060	1		1950	10	79.4	31
USGS	04109000	00060	1		1950	11	130.0	30
USGS	04109000	00060	1		1950	12	185.3	31
USGS	04109000	00060	1		1951	1	202.2	31
USGS	04109000	00060	1		1951	2	252.0	28
USGS	04109000	00060	1		1951	3	278.4	31
USGS	04109000	00060	1		1951	4	277.6	30
USGS	04109000	00060	1		1951	5	263.3	31
USGS	04109000	00060	1		1951	6	105.7	30
USGS	04109000	00060	1		1951	7	170.0	31
USGS	04109000	00060	1		1951	8	81.3	31
USGS	04109000	00060	1		1951	9	56.4	30
USGS	04109000	00060	1		1951	10	122.1	31
USGS	04109000	00060	1		1951	11	149.8	30
USGS	04109000	00060	1		1951	12	115.7	31
USGS	04109000	00060	1		1952	1	286.4	31
USGS	04109000	00060	1		1952	2	219.6	29
USGS	04109000	00060	1		1952	3	271.3	31
USGS	04109000	00060	1		1952	4	297.5	30
USGS	04109000	00060	1		1952	5	203.3	31
USGS	04109000	00060	1		1952	6	98.1	30
USGS	04109000	00060	1		1952	7	61.7	31
USGS	04109000	00060	1		1952	8	48.1	31
USGS	04109000	00060	1		1952	9	46.5	30
USGS	04109000	00060	1		1952	10	44.9	31
USGS	04109000	00060	1		1952	11	58.7	30
USGS	04109000	00060	1		1952	12	98.4	31
USGS	04109000	00060	1		1953	1	93.7	31
USGS	04109000	00060	1		1953	2	93.0	28
USGS	04109000	00060	1		1953	3	160.4	31
USGS	04109000	00060	1		1953	4	118.1	30
USGS	04109000	00060	1		1953	5	108.0	31
USGS	04109000	00060	1		1953	6	59.4	30
USGS	04109000	00060	1		1953	7	36.4	31
USGS	04109000	00060	1		1953	8	33.0	31
USGS	04109000	00060	1		1953	9	29.1	30
USGS	04109000	00060	1		1953	10	26.3	31
USGS	04109000	00060	1		1953	11	32.8	30
USGS	04109000	00060	1		1953	12	36.3	31
USGS	04109000	00060	1		1954	1	42.8	31
USGS	04109000	00060	1		1954	2	131.1	28
USGS	04109000	00060	1		1954	3	188.9	31
USGS	04109000	00060	1		1954	4	244.7	30
USGS	04109000	00060	1		1954	5	89.6	31
USGS	04109000	00060	1		1954	6	101.7	30
USGS	04109000	00060	1		1954	7	52.5	31
USGS	04109000	00060	1		1954	8	36.7	31
USGS	04109000	00060	1		1954	9	39.6	30
USGS	04109000	00060	1		1954	10	188.2	31
USGS	04109000	00060	1		1954	11	116.1	30
USGS	04109000	00060	1		1954	12	112.1	31
USGS	04109000	00060	1		1955	1	166.6	31
USGS	04109000	00060	1		1955	2	103.3	28
USGS	04109000	00060	1		1955	3	247.2	31
USGS	04109000	00060	1		1955	4	160.0	30
USGS	04109000	00060	1		1955	5	81.5	31
USGS	04109000	00060	1		1955	6	102.1	30
USGS	04109000	00060	1		1955	7	57.3	31
USGS	04109000	00060	1		1955	8	48.5	31
USGS	04109000	00060	1		1955	9	32.9	30
USGS	04109000	00060	1		1955	10	80.0	31
USGS	04109000	00060	1		1955	11	131.4	30
USGS	04109000	00060	1		1955	12	84.9	31
USGS	04109000	00060	1		1956	1	48.5	31
USGS	04109000	00060	1		1956	2	108.9	29
USGS	04109000	00060	1		1956	3	221.1	31
USGS	04109000	00060	1		1956	4	203.9	30
USGS	04109000	00060	1		1956	5	376.3	31
USGS	04109000	00060	1		1956	6	125.9	30
USGS	04109000	00060	1		1956	7	95.6	31
USGS	04109000	00060	1		1956	8	73.4	31
USGS	04109000	00060	1		1956	9	43.7	30
USGS	04109000	00060	1		1956	10	36.8	31
USGS	04109000	00060	1		1956	11	54.9	30
USGS	04109000	00060	1		1956	12	100.1	31
USGS	04109000	00060	1		1957	1	89.7	31
USGS	04109000	00060	1		1957	2	121.6	28
USGS	04109000	00060	1		1957	3	140.9	31
USGS	04109000	00060	1		1957	4	147.0	30
USGS	04109000	00060	1		1957	5	113.3	31
USGS	04109000	00060	1		1957	6	79.4	30
USGS	04109000	00060	1		1957	7	59.7	31
USGS	04109000	00060	1		1957	8	51.0	31
USGS	04109000	00060	1		1957	9	54.1	30
USGS	04109000	00060	1		1957	10	75.9	31
USGS	04109000	00060	1		1957	11	120.5	30
USGS	04109000	00060	1		1957	12	162.6	31
USGS	04109000	00060	1		1958	1	88.7	31
USGS	04109000	00060	1		1958	2	67.5	28
USGS	04109000	00060	1		1958	3	131.5	31
USGS	04109000	00060	1		1958	4	114.9	30
USGS	04109000	00060	1		1958	5	67.2	31
USGS	04109000	00060	1		1958	6	47.6	30
USGS	04109000	00060	1		1958	7	42.0	31
USGS	04109000	00060	1		1958	8	39.5	31
USGS	04109000	00060	1		1958	9	40.0	30
USGS	04109000	00060	1		1958	10	54.7	31
USGS	04109000	00060	1		1958	11	71.0	30
USGS	04109000	00060	1		1958	12	65.8	31
USGS	04109000	00060	1		1959	1	68.6	31
USGS	04109000	00060	1		1959	2	149.5	28
USGS	04109000	00060	1		1959	3	294.7	31
USGS	04109000	00060	1		1959	4	247.0	30
USGS	04109000	00060	1		1959	5	131.3	31
USGS	04109000	00060	1		1959	6	56.8	30
USGS	04109000	00060	1		1959	7	46.5	31
USGS	04109000	00060	1		1959	8	49.7	31
USGS	04109000	00060	1		1959	9	38.2	30
USGS	04109000	00060	1		1959	10	54.5	31
USGS	04109000	00060	1		1959	11	96.7	30
USGS	04109000	00060	1		1959	12	98.2	31
USGS	04109000	00060	1		1960	1	174.5	31
USGS	04109000	00060	1		1960	2	164.3	29
USGS	04109000	00060	1		1960	3	124.1	31
USGS	04109000	00060	1		1960	4	234.0	30
USGS	04109000	00060	1		1960	5	117.1	31
USGS	04109000	00060	1		1960	6	201.1	30
USGS	04109000	00060	1		1960	7	123.5	31
USGS	04109000	00060	1		1960	8	69.0	31
USGS	04109000	00060	1		1960	9	46.5	30
USGS	04109000	00060	1		1960	10	57.5	31
USGS	04109000	00060	1		1960	11	80.1	30
USGS	04109000	00060	1		1960	12	48.5	31
USGS	04109000	00060	1		1961	1	43.7	31
USGS	04109000	00060	1		1961	2	72.8	28
USGS	04109000	00060	1		1961	3	172.7	31
USGS	04109000	00060	1		1961	4	218.4	30
USGS	04109000	00060	1		1961	5	180.1	31
USGS	04109000	00060	1		1961	6	93.2	30
USGS	04109000	00060	1		1961	7	55.8	31
USGS	04109000	00060	1		1961	8	67.5	31
USGS	04109000	00060	1		1961	9	108.6	30
USGS	04109000	00060	1		1961	10	74.0	31
USGS	04109000	00060	1		1961	11	94.9	30
USGS	04109000	00060	1		1961	12	66.4	31
USGS	04109000	00060	1		1962	1	66.8	31
USGS	04109000	00060	1		1962	2	66.6	28
USGS	04109000	00060	1		1962	3	266.8	31
USGS	04109000	00060	1		1962	4	154.6	30
USGS	04109000	00060	1		1962	5	97.5	31
USGS	04109000	00060	1		1962	6	51.6	30
USGS	04109000	00060	1		1962	7	62.0	31
USGS	04109000	00060	1		1962	8	49.8	31
USGS	04109000	00060	1		1962	9	46.9	30
USGS	04109000	00060	1		1962	10	51.5	31
USGS	04109000	00060	1		1962	11	54.5	30
USGS	04109000	00060	1		1962	12	48.1	31
USGS	04109000	00060	1		1963	1	36.4	31
USGS	04109000	00060	1		1963	2	37.4	28
USGS	04109000	00060	1		1963	3	161.1	31
USGS	04109000	00060	1		1963	4	108.7	30
USGS	04109000	00060	1		1963	5	94.5	31
USGS	04109000	00060	1		1963	6	48.0	30
USGS	04109000	00060	1		1963	7	36.5	31
USGS	04109000	00060	1		1963	8	30.6	31
USGS	04109000	00060	1		1963	9	25.2	30
USGS	04109000	00060	1		1963	10	23.4	31
USGS	04109000	00060	1		1963	11	25.5	30
USGS	04109000	00060	1		1963	12	27.7	31
USGS	04109000	00060	1		1964	1	27.2	31
USGS	04109000	00060	1		1964	2	31.5	29
USGS	04109000	00060	1		1964	3	73.2	31
USGS	04109000	00060	1		1964	4	108.0	30
USGS	04109000	00060	1		1964	5	73.9	31
USGS	04109000	00060	1		1964	6	47.4	30
USGS	04109000	00060	1		1964	7	36.8	31
USGS	04109000	00060	1		1964	8	30.3	31
USGS	04109000	00060	1		1964	9	26.7	30
USGS	04109000	00060	1		1964	10	24.9	31
USGS	04109000	00060	1		1964	11	27.3	30
USGS	04109000	00060	1		1964	12	42.6	31
USGS	04109000	00060	1		1965	1	84.0	31
USGS	04109000	00060	1		1965	2	106.8	28
USGS	04109000	00060	1		1965	3	165.8	31
USGS	04109000	00060	1		1965	4	201.5	30
USGS	04109000	00060	1		1965	5	81.3	31
USGS	04109000	00060	1		1965	6	50.2	30
USGS	04109000	00060	1		1965	7	36.3	31
USGS	04109000	00060	1		1965	8	36.4	31
USGS	04109000	00060	1		1965	9	43.0	30
USGS	04109000	00060	1		1965	10	42.2	31
USGS	04109000	00060	1		1965	11	70.7	30
USGS	04109000	00060	1		1965	12	103.6	31
USGS	04109000	00060	1		1966	1	90.9	31
USGS	04109000	00060	1		1966	2	90.4	28
USGS	04109000	00060	1		1966	3	137.1	31
USGS	04109000	00060	1		1966	4	123.3	30
USGS	04109000	00060	1		1966	5	165.3	31
USGS	04109000	00060	1		1966	6	69.5	30
USGS	04109000	00060	1		1966	7	47.7	31
USGS	04109000	00060	1		1966	8	43.6	31
USGS	04109000	00060	1		1966	9	33.3	30
USGS	04109000	00060	1		1966	10	33.7	31
USGS	04109000	00060	1		1966	11	55.0	30
USGS	04109000	00060	1		1966	12	108.3	31
USGS	04109000	00060	1		1967	1	101.2	31
USGS	04109000	00060	1		1967	2	137.0	28
USGS	04109000	00060	1		1967	3	172.6	31
USGS	04109000	00060	1		1967	4	237.4	30
USGS	04109000	00060	1		1967	5	113.6	31
USGS	04109000	00060	1		1967	6	81.0	30
USGS	04109000	00060	1		1967	7	47.7	31
USGS	04109000	00060	1		1967	8	33.7	31
USGS	04109000	00060	1		1967	9	37.8	30
USGS	04109000	00060	1		1967	10	71.8	31
USGS	04109000	00060	1		1967	11	122.4	30
USGS	04109000	00060	1		1967	12	157.9	31
USGS	04109000	00060	1		1968	1	88.3	31
USGS	04109000	00060	1		1968	2	226.1	29
USGS	04109000	00060	1		1968	3	162.7	31
USGS	04109000	00060	1		1968	4	199.8	30
USGS	04109000	00060	1		1968	5	156.6	31
USGS	04109000	00060	1		1968	6	273.4	30
USGS	04109000	00060	1		1968	7	348.9	31
USGS	04109000	00060	1		1968	8	163.6	31
USGS	04109000	00060	1		1968	9	106.3	30
USGS	04109000	00060	1		1968	10	93.1	31
USGS	04109000	00060	1		1968	11	153.1	30
USGS	04109000	00060	1		1968	12	201.0	31
USGS	04109000	00060	1		1969	1	219.5	31
USGS	04109000	00060	1		1969	2	223.0	28
USGS	04109000	00060	1		1969	3	177.5	31
USGS	04109000	00060	1		1969	4	315.1	30
USGS	04109000	00060	1		1969	5	258.5	31
USGS	04109000	00060	1		1969	6	269.4	30
USGS	04109000	00060	1		1969	7	186.7	31
USGS	04109000	00060	1		1969	8	79.2	31
USGS	04109000	00060	1		1969	9	46.8	30
USGS	04109000	00060	1		1969	10	81.2	31
USGS	04109000	00060	1		1969	11	114.6	30
USGS	04109000	00060	1		1969	12	71.0	31
USGS	04109000	00060	1		1970	1	70.3	31
USGS	04109000	00060	1		1970	2	90.8	28
USGS	04109000	00060	1		1970	3	160.5	31
USGS	04109000	00060	1		1970	4	269.9	30
USGS	04109000	00060	1		1970	5	167.0	31
USGS	04109000	00060	1		1970	6	112.0	30
USGS	04109000	00060	1		1970	7	145.0	31
USGS	04109000	00060	1		1970	8	68.8	31
USGS	04109000	00060	1		1970	9	73.9	30
USGS	04109000	00060	1		1970	10	97.9	31
USGS	04109000	00060	1		1970	11	131.8	30
USGS	04109000	00060	1		1970	12	143.6	31
USGS	04109000	00060	1		1971	1	75.2	31
USGS	04109000	00060	1		1971	2	264.4	28
USGS	04109000	00060	1		1971	3	287.9	31
USGS	04109000	00060	1		1971	4	145.1	30
USGS	04109000	00060	1		1971	5	80.1	31
USGS	04109000	00060	1		1971	6	58.5	30
USGS	04109000	00060	1		1971	7	49.9	31
USGS	04109000	00060	1		1971	8	36.1	31
USGS	04109000	00060	1		1971	9	38.2	30
USGS	04109000	00060	1		1971	10	53.5	31
USGS	04109000	00060	1		1971	11	51.3	30
USGS	04109000	00060	1		1971	12	117.3	31
USGS	04109000	00060	1		1972	1	118.6	31
USGS	04109000	00060	1		1972	2	72.7	29
USGS	04109000	00060	1		1972	3	169.7	31
USGS	04109000	00060	1		1972	4	213.4	30
USGS	04109000	00060	1		1972	5	178.3	31
USGS	04109000	00060	1		1972	6	76.2	30
USGS	04109000	00060	1		1972	7	58.5	31
USGS	04109000	00060	1		1972	8	58.3	31
USGS	04109000	00060	1		1972	9	86.6	30
USGS	04109000	00060	1		1972	10	86.2	31
USGS	04109000	00060	1		1972	11	154.1	30
USGS	04109000	00060	1		1972	12	156.3	31
USGS	04109000	00060	1		1973	1	206.3	31
USGS	04109000	00060	1		1973	2	136.6	28
USGS	04109000	00060	1		1973	3	291.8	31
USGS	04109000	00060	1		1973	4	245.4	30
USGS	04109000	00060	1		1973	5	190.5	31
USGS	04109000	00060	1		1973	6	201.6	30
USGS	04109000	00060	1		1973	7	136.2	31
USGS	04109000	00060	1		1973	8	163.6	31
USGS	04109000	00060	1		1973	9	72.7	30
USGS	04109000	00060	1		1973	10	91.4	31
USGS	04109000	00060	1		1973	11	125.8	30
USGS	04109000	00060	1		1973	12	161.9	31
USGS	04109000	00060	1		1974	1	239.4	31
USGS	04109000	00060	1		1974	2	258.7	28
USGS	04109000	00060	1		1974	3	466.0	31
USGS	04109000	00060	1		1974	4	349.4	30
USGS	04109000	00060	1		1974	5	275.9	31
USGS	04109000	00060	1		1974	6	148.2	30
USGS	04109000	00060	1		1974	7	61.7	31
USGS	04109000	00060	1		1974	8	54.7	31
USGS	04109000	00060	1		1974	9	49.9	30
USGS	04109000	00060	1		1974	10	62.6	31
USGS	04109000	00060	1		1974	11	96.0	30
USGS	04109000	00060	1		1974	12	102.5	31
USGS	04109000	00060	1		1975	1	152.5	31
USGS	04109000	00060	1		1975	2	156.4	28
USGS	04109000	00060	1		1975	3	214.7	31
USGS	04109000	00060	1		1975	4	249.6	30
USGS	04109000	00060	1		1975	5	164.8	31
USGS	04109000	00060	1		1975	6	133.0	30
USGS	04109000	00060	1		1975	7	78.8	31
USGS	04109000	00060	1		1975	8	90.9	31
USGS	04109000	00060	1		1975	9	221.6	30
USGS	04109000	00060	1		1975	10	97.9	31
USGS	04109000	00060	1		1975	11	122.1	30
USGS	04109000	00060	1		1975	12	209.5	31
USGS	04109000	00060	1		1976	1	126.7	31
USGS	04109000	00060	1		1976	2	301.0	29
USGS	04109000	00060	1		1976	3	501.1	31
USGS	04109000	00060	1		1976	4	239.9	30
USGS	04109000	00060	1		1976	5	285.7	31
USGS	04109000	00060	1		1976	6	121.4	30
USGS	04109000	00060	1		1976	7	123.8	31
USGS	04109000	00060	1		1976	8	48.9	31
USGS	04109000	00060	1		1976	9	50.1	30
USGS	04109000	00060	1		1976	10	72.0	31
USGS	04109000	00060	1		1976	11	80.9	30
USGS	04109000	00060	1		1976	12	65.4	31
USGS	04109000	00060	1		1977	1	58.2	31
USGS	04109000	00060	1		1977	2	90.5	28
USGS	04109000	00060	1		1977	3	260.3	31
USGS	04109000	00060	1		1977	4	240.6	30
USGS	04109000	00060	1		1977	5	106.8	31
USGS	04109000	00060	1		1977	6	73.0	30
USGS	04109000	00060	1		1977	7	46.7	31
USGS	04109000	00060	1		1977	8	45.7	31
USGS	04109000	00060	1		1977	9	72.2	30
USGS	04109000	00060	1		1977	10	70.0	31
USGS	04109000	00060	1		1977	11	82.7	30
USGS	04109000	00060	1		1977	12	168.6	31
USGS	04109000	00060	1		1978	1	100.5	31
USGS	04109000	00060	1		1978	2	89.5	28
USGS	04109000	00060	1		1978	3	222.6	31
USGS	04109000	00060	1		1978	4	314.4	30
USGS	04109000	00060	1		1978	5	169.6	31
USGS	04109000	00060	1		1978	6	92.3	30
USGS	04109000	00060	1		1978	7	69.6	31
USGS	04109000	00060	1		1978	8	44.0	31
USGS	04109000	00060	1		1978	9	56.6	30
USGS	04109000	00060	1		1978	10	58.4	31
USGS	04109000	00060	1		1978	11	72.9	30
USGS	04109000	00060	1		1978	12	95.9	31
USGS	04109000	00060	1		1979	1	90.6	31
USGS	04109000	00060	1		1979	2	74.0	28
USGS	04109000	00060	1		1979	3	232.8	31
USGS	04109000	00060	1		1979	4	193.4	30
USGS	04109000	00060	1		1979	5	132.2	31
USGS	04109000	00060	1		1979	6	59.8	30
USGS	04109000	00060	1		1979	7	65.4	31
USGS	04109000	00060	1		1979	8	102.8	31
USGS	04109000	00060	1		1979	9	43.0	30
USGS	04109000	00060	1		1979	10	50.1	31
USGS	04109000	00060	1		1979	11	88.5	30
USGS	04109000	00060	1		1979	12	127.5	31
